Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Duration,Total Packets,Total Length,Packet Length Min,Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Total,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count
192.95.27.190-71.126.222.64-50738-35451-TCP,192.95.27.190,50738,71.126.222.64,35451,TCP,69.194343,2,96,48,48,1.38739665466583,0.028904096972204793,69.194343,0,69.194343,69.194343,69.194343,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50739-35451-TCP,192.95.27.190,50739,71.126.222.64,35451,TCP,82.174587,2,96,48,48,1.1682443867956402,0.024338424724909172,82.174587,0,82.174587,82.174587,82.174587,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50740-35451-TCP,192.95.27.190,50740,71.126.222.64,35451,TCP,69.19493800000001,2,96,48,48,1.3873847245878013,0.028903848428912526,69.19493800000001,0,69.19493800000001,69.19493800000001,69.19493800000001,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50741-35451-TCP,192.95.27.190,50741,71.126.222.64,35451,TCP,82.17446699999999,2,96,48,48,1.168246092791816,0.024338460266496165,82.17446699999999,0,82.17446699999999,82.17446699999999,82.17446699999999,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50742-35451-TCP,192.95.27.190,50742,71.126.222.64,35451,TCP,69.194603,2,96,48,48,1.3873914414972508,0.02890398836452606,69.194603,0,69.194603,69.194603,69.194603,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50743-35451-TCP,192.95.27.190,50743,71.126.222.64,35451,TCP,82.17376299999998,2,96,48,48,1.1682561014030721,0.02433866877923067,82.17376299999998,0,82.17376299999998,82.17376299999998,82.17376299999998,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50744-35451-TCP,192.95.27.190,50744,71.126.222.64,35451,TCP,69.193892,2,96,48,48,1.3874056976011697,0.028904285366691033,69.193892,0,69.193892,69.193892,69.193892,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50745-35451-TCP,192.95.27.190,50745,71.126.222.64,35451,TCP,82.172641,2,96,48,48,1.1682720529817217,0.02433900110378587,82.172641,0,82.172641,82.172641,82.172641,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50746-35451-TCP,192.95.27.190,50746,71.126.222.64,35451,TCP,69.196091,2,96,48,48,1.3873616068861463,0.028903366810128048,69.196091,0,69.196091,69.196091,69.196091,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50747-35451-TCP,192.95.27.190,50747,71.126.222.64,35451,TCP,82.173786,2,96,48,48,1.1682557744144828,0.024338661966968392,82.173786,0,82.173786,82.173786,82.173786,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50748-35451-TCP,192.95.27.190,50748,71.126.222.64,35451,TCP,69.196886,2,96,48,48,1.3873456675492593,0.028903034740609568,69.196886,0,69.196886,69.196886,69.196886,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50749-35451-TCP,192.95.27.190,50749,71.126.222.64,35451,TCP,82.173351,2,96,48,48,1.1682619587948897,0.024338790808226866,82.173351,0,82.173351,82.173351,82.173351,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50750-35451-TCP,192.95.27.190,50750,71.126.222.64,35451,TCP,69.19634699999999,2,96,48,48,1.3873564741791935,0.028903259878733198,69.19634699999999,0,69.19634699999999,69.19634699999999,69.19634699999999,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50751-35451-TCP,192.95.27.190,50751,71.126.222.64,35451,TCP,82.172797,2,96,48,48,1.1682698350890988,0.02433895489768956,82.172797,0,82.172797,82.172797,82.172797,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50752-35451-TCP,192.95.27.190,50752,71.126.222.64,35451,TCP,69.19684000000001,2,96,48,48,1.387346589815373,0.028903053954486935,69.19684000000001,0,69.19684000000001,69.19684000000001,69.19684000000001,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50753-35451-TCP,192.95.27.190,50753,71.126.222.64,35451,TCP,82.173812,2,96,48,48,1.168255404775429,0.02433865426615477,82.173812,0,82.173812,82.173812,82.173812,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50754-35451-TCP,192.95.27.190,50754,71.126.222.64,35451,TCP,69.195882,2,96,48,48,1.3873657972883415,0.028903454110173782,69.195882,0,69.195882,69.195882,69.195882,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50755-35451-TCP,192.95.27.190,50755,71.126.222.64,35451,TCP,82.17344599999998,2,96,48,48,1.1682606081774887,0.024338762670364347,82.17344599999998,0,82.17344599999998,82.17344599999998,82.17344599999998,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50756-35451-TCP,192.95.27.190,50756,71.126.222.64,35451,TCP,69.19628200000001,2,96,48,48,1.3873577774019705,0.02890328702920772,69.19628200000001,0,69.19628200000001,69.19628200000001,69.19628200000001,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50757-35451-TCP,192.95.27.190,50757,71.126.222.64,35451,TCP,82.17397,2,96,48,48,1.168253158512361,0.024338607469007522,82.17397,0,82.17397,82.17397,82.17397,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50758-35451-TCP,192.95.27.190,50758,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50759-35451-TCP,192.95.27.190,50759,71.126.222.64,35451,TCP,149.71170999999998,3,144,48,48,0.9618486089030712,0.02003851268548065,74.85585499999999,10.349180908320784,82.17383099999998,67.53787900000002,149.71170999999998,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50760-35451-TCP,192.95.27.190,50760,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50761-35451-TCP,192.95.27.190,50761,71.126.222.64,35451,TCP,149.710645,3,144,48,48,0.9618554512272658,0.02003865523390137,74.8553225,10.348600373653449,82.172888,67.53775700000001,149.710645,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50762-35451-TCP,192.95.27.190,50762,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50763-35451-TCP,192.95.27.190,50763,71.126.222.64,35451,TCP,149.710671,3,144,48,48,0.9618552841834501,0.020038651753821878,74.8553355,10.349836396306978,82.173775,67.536896,149.710671,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50764-35451-TCP,192.95.27.190,50764,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50765-35451-TCP,192.95.27.190,50765,71.126.222.64,35451,TCP,149.710799,3,144,48,48,0.9618544618147419,0.020038634621140455,74.8553995,10.343509204828917,82.169365,67.541434,149.710799,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50766-35451-TCP,192.95.27.190,50766,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50767-35451-TCP,192.95.27.190,50767,71.126.222.64,35451,TCP,149.71079500000002,3,144,48,48,0.9618544875137426,0.020038635156536304,74.85539750000001,10.344914933109944,82.17035700000002,67.54043799999998,149.71079500000002,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50768-35451-TCP,192.95.27.190,50768,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50769-35451-TCP,192.95.27.190,50769,71.126.222.64,35451,TCP,149.710719,3,144,48,48,0.9618549757950197,0.02003864532906291,74.8553595,10.345798816586417,82.17094400000002,67.53977499999999,149.710719,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50770-35451-TCP,192.95.27.190,50770,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50771-35451-TCP,192.95.27.190,50771,71.126.222.64,35451,TCP,149.71054399999997,3,144,48,48,0.9618561001287927,0.020038668752683182,74.85527199999999,10.344373996422316,82.169849,67.54069499999999,149.71054399999997,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50772-35451-TCP,192.95.27.190,50772,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50773-35451-TCP,192.95.27.190,50773,71.126.222.64,35451,TCP,149.710829,3,144,48,48,0.9618542690722794,0.020038630605672486,74.8554145,10.344371875101977,82.16999000000001,67.54083899999999,149.710829,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50774-35451-TCP,192.95.27.190,50774,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50775-35451-TCP,192.95.27.190,50775,71.126.222.64,35451,TCP,149.71065299999998,3,144,48,48,0.9618553998291626,0.020038654163107555,74.85532649999999,10.345872355691647,82.170963,67.53969,149.71065299999998,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50776-35451-TCP,192.95.27.190,50776,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50777-35451-TCP,192.95.27.190,50777,71.126.222.64,35451,TCP,149.71063999999998,3,144,48,48,0.9618554833510833,0.020038655903147566,74.85531999999999,10.344935439206557,82.17029399999998,67.540346,149.71063999999998,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50778-35451-TCP,192.95.27.190,50778,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50779-35451-TCP,192.95.27.190,50779,71.126.222.64,35451,TCP,149.711609,3,144,48,48,0.9618492577953657,0.02003852620407012,74.8558045,10.344998371710115,82.17082300000001,67.54078599999998,149.711609,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50780-35451-TCP,192.95.27.190,50780,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50781-35451-TCP,192.95.27.190,50781,71.126.222.64,35451,TCP,147.814427,3,144,48,48,0.9741944877951596,0.02029571849573249,73.9072135,11.68510997184198,82.16983400000001,65.64459299999999,147.814427,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50782-35451-TCP,192.95.27.190,50782,71.126.222.64,35451,TCP,143.780935,3,144,48,48,1.0015236025555128,0.020865075053239847,71.8904675,7.775991754418504,77.388924,66.392011,143.780935,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50783-35451-TCP,192.95.27.190,50783,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50784-35451-TCP,192.95.27.190,50784,71.126.222.64,35451,TCP,143.781427,3,144,48,48,1.0015201754813574,0.020865003655861615,71.8907135,7.775639615241459,77.388921,66.39250600000001,143.781427,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50785-35451-TCP,192.95.27.190,50785,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50786-35451-TCP,192.95.27.190,50786,71.126.222.64,35451,TCP,143.78217700000002,3,144,48,48,1.0015149513280772,0.020864894819334942,71.89108850000001,7.788991205483836,77.39873700000001,66.38344000000001,143.78217700000002,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50787-35451-TCP,192.95.27.190,50787,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50788-35451-TCP,192.95.27.190,50788,71.126.222.64,35451,TCP,143.781206,3,144,48,48,1.0015217148755868,0.020865035726574725,71.890603,7.789363850757515,77.398515,66.38269100000001,143.781206,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50789-35451-TCP,192.95.27.190,50789,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50790-35451-TCP,192.95.27.190,50790,71.126.222.64,35451,TCP,143.781968,3,144,48,48,1.0015164071199805,0.020864925148332925,71.890984,7.788957971465124,77.39860900000001,66.383359,143.781968,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50791-35451-TCP,192.95.27.190,50791,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50792-35451-TCP,192.95.27.190,50792,71.126.222.64,35451,TCP,143.781959,3,144,48,48,1.001516469809679,0.020864926454368313,71.89097949999999,7.831307303697173,77.42855,66.35340899999998,143.78195899999997,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50793-35451-TCP,192.95.27.190,50793,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50794-35451-TCP,192.95.27.190,50794,71.126.222.64,35451,TCP,143.781365,3,144,48,48,1.0015206073471343,0.0208650126530653,71.8906825,7.832264726278893,77.42893000000001,66.352435,143.781365,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50795-35451-TCP,192.95.27.190,50795,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50796-35451-TCP,192.95.27.190,50796,71.126.222.64,35451,TCP,143.781622,3,144,48,48,1.0015188171962617,0.020864975358255454,71.890811,7.832637371552573,77.429322,66.3523,143.781622,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50797-35451-TCP,192.95.27.190,50797,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50798-35451-TCP,192.95.27.190,50798,71.126.222.64,35451,TCP,143.781373,3,144,48,48,1.001520551622497,0.020865011492135356,71.89068649999999,7.8344468578056325,77.430477,66.35089599999999,143.78137299999997,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50799-35451-TCP,192.95.27.190,50799,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50800-35451-TCP,192.95.27.190,50800,71.126.222.64,35451,TCP,143.781508,3,144,48,48,1.001519611270178,0.020864991901462043,71.890754,7.837161440738598,77.432464,66.349044,143.781508,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50801-35451-TCP,192.95.27.190,50801,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50802-35451-TCP,192.95.27.190,50802,71.126.222.64,35451,TCP,143.782139,3,144,48,48,1.0015152160171994,0.020864900333691656,71.89106949999999,7.836698285796934,77.432452,66.34968699999999,143.78213899999997,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50803-35451-TCP,192.95.27.190,50803,71.126.222.64,35451,TCP,77.518475,2,96,48,48,1.2384144553927305,0.025800301154015222,77.518475,0,77.518475,77.518475,77.518475,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50804-35451-TCP,192.95.27.190,50804,71.126.222.64,35451,TCP,77.432563,2,96,48,48,1.239788485368875,0.02582892677851823,77.432563,0,77.432563,77.432563,77.432563,0,2,0,0,2,0,0,0
192.95.27.190-71.126.222.64-50805-35451-TCP,192.95.27.190,50805,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50806-35451-TCP,192.95.27.190,50806,71.126.222.64,35451,TCP,147.686292,3,144,48,48,0.9750397145863747,0.02031332738721614,73.843146,5.076046638920694,77.43245300000001,70.253839,147.686292,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50807-35451-TCP,192.95.27.190,50807,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50808-35451-TCP,192.95.27.190,50808,71.126.222.64,35451,TCP,148.68899599999997,3,144,48,48,0.9684644047229967,0.02017634176506243,74.34449799999999,4.3670278409978325,77.43245300000001,71.25654299999998,148.68899599999997,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50809-35451-TCP,192.95.27.190,50809,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50810-35451-TCP,192.95.27.190,50810,71.126.222.64,35451,TCP,148.68828,3,144,48,48,0.9684690683085446,0.02017643892309468,74.34414,4.367477560910647,77.432413,71.255867,148.68828,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50811-35451-TCP,192.95.27.190,50811,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50812-35451-TCP,192.95.27.190,50812,71.126.222.64,35451,TCP,148.688778,3,144,48,48,0.9684658246367456,0.020176371346598866,74.344389,4.3668680348652655,77.432231,71.256547,148.688778,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50813-35451-TCP,192.95.27.190,50813,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50814-35451-TCP,192.95.27.190,50814,71.126.222.64,35451,TCP,148.688816,3,144,48,48,0.9684655771285448,0.020176366190178017,74.34440800000002,4.378423573883402,77.440421,71.24839500000002,148.68881600000003,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50815-35451-TCP,192.95.27.190,50815,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50816-35451-TCP,192.95.27.190,50816,71.126.222.64,35451,TCP,148.688042,3,144,48,48,0.9684706185047484,0.020176471218848923,74.344021,4.379214119264772,77.44059299999999,71.247449,148.688042,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50817-35451-TCP,192.95.27.190,50817,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50818-35451-TCP,192.95.27.190,50818,71.126.222.64,35451,TCP,148.691388,3,144,48,48,0.968448825025428,0.02017601718802975,74.345694,4.378197299713441,77.441547,71.24984099999999,148.691388,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50819-35451-TCP,192.95.27.190,50819,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50820-35451-TCP,192.95.27.190,50820,71.126.222.64,35451,TCP,148.690491,3,144,48,48,0.9684546673532741,0.02017613890319321,74.3452455,4.378442665766496,77.441272,71.24921900000001,148.690491,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50821-35451-TCP,192.95.27.190,50821,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50822-35451-TCP,192.95.27.190,50822,71.126.222.64,35451,TCP,148.690525,3,144,48,48,0.9684544459036646,0.02017613428965968,74.3452625,4.3775106990288934,77.44063,71.24989500000001,148.690525,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50823-35451-TCP,192.95.27.190,50823,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50824-35451-TCP,192.95.27.190,50824,71.126.222.64,35451,TCP,148.69106399999998,3,144,48,48,0.9684509352895613,0.02017606115186586,74.34553199999999,4.378072848919955,77.441297,71.24976699999999,148.69106399999998,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50825-35451-TCP,192.95.27.190,50825,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50826-35451-TCP,192.95.27.190,50826,71.126.222.64,35451,TCP,148.69029400000002,3,144,48,48,0.9684559504603574,0.02017616563459078,74.345147,4.377666969627533,77.440625,71.24966900000001,148.690294,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50827-35451-TCP,192.95.27.190,50827,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50828-35451-TCP,192.95.27.190,50828,71.126.222.64,35451,TCP,148.69077099999998,3,144,48,48,0.9684528436536254,0.020176100909450528,74.34538549999999,4.377657777239391,77.440857,71.24991399999999,148.69077099999998,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50829-35451-TCP,192.95.27.190,50829,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50830-35451-TCP,192.95.27.190,50830,71.126.222.64,35451,TCP,148.69099500000002,3,144,48,48,0.9684513846988514,0.020176070514559403,74.3454975,4.3777836422464365,77.441058,71.249937,148.690995,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50831-35451-TCP,192.95.27.190,50831,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50832-35451-TCP,192.95.27.190,50832,71.126.222.64,35451,TCP,148.691155,3,144,48,48,0.9684503425909899,0.02017604880397896,74.3455775,4.376920971973386,77.440528,71.25062700000001,148.691155,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50833-35451-TCP,192.95.27.190,50833,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50834-35451-TCP,192.95.27.190,50834,71.126.222.64,35451,TCP,148.69110799999999,3,144,48,48,0.9684506487099418,0.020176055181457122,74.34555399999999,4.3781718438693025,77.44138899999999,71.249719,148.69110799999999,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50835-35451-TCP,192.95.27.190,50835,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50836-35451-TCP,192.95.27.190,50836,71.126.222.64,35451,TCP,148.690506,3,144,48,48,0.9684545696549045,0.02017613686781051,74.345253,4.3785565099582815,77.44136,71.249146,148.690506,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50837-35451-TCP,192.95.27.190,50837,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50838-35451-TCP,192.95.27.190,50838,71.126.222.64,35451,TCP,148.690625,3,144,48,48,0.9684537945818709,0.020176120720455642,74.3453125,4.377034109058371,77.440343,71.25028200000001,148.690625,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50839-35451-TCP,192.95.27.190,50839,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50840-35451-TCP,192.95.27.190,50840,71.126.222.64,35451,TCP,148.69106,3,144,48,48,0.9684509613422623,0.020176061694630466,74.34553,4.377734851878537,77.441056,71.250004,148.69106,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50841-35451-TCP,192.95.27.190,50841,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50842-35451-TCP,192.95.27.190,50842,71.126.222.64,35451,TCP,148.690763,3,144,48,48,0.9684528957592342,0.020176101994984045,74.3453815,4.378748135895971,77.441624,71.24913900000001,148.690763,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50843-35451-TCP,192.95.27.190,50843,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50844-35451-TCP,192.95.27.190,50844,71.126.222.64,35451,TCP,148.690891,3,144,48,48,0.9684520620701641,0.02017608462646175,74.3454455,4.382218615978045,77.444142,71.246749,148.690891,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50845-35451-TCP,192.95.27.190,50845,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50846-35451-TCP,192.95.27.190,50846,71.126.222.64,35451,TCP,144.004396,3,144,48,48,0.9999694731541389,0.020832697357377892,72.00219799999999,3.414785523550194,74.416816,69.58758,144.00439599999999,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50847-35451-TCP,192.95.27.190,50847,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50848-35451-TCP,192.95.27.190,50848,71.126.222.64,35451,TCP,144.005234,3,144,48,48,0.9999636540988504,0.020832576127059382,72.002617,3.4139440664805862,74.41664,69.588594,144.005234,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50849-35451-TCP,192.95.27.190,50849,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50850-35451-TCP,192.95.27.190,50850,71.126.222.64,35451,TCP,144.00519100000002,3,144,48,48,0.9999639526883443,0.02083258234767384,72.00259550000001,3.4144072214222496,74.416946,69.58824500000001,144.00519100000002,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50851-35451-TCP,192.95.27.190,50851,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50852-35451-TCP,192.95.27.190,50852,71.126.222.64,35451,TCP,144.005434,3,144,48,48,0.9999622653128492,0.02083254719401769,72.002717,3.4130234134514748,74.416089,69.58934500000001,144.005434,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50853-35451-TCP,192.95.27.190,50853,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50854-35451-TCP,192.95.27.190,50854,71.126.222.64,35451,TCP,144.005146,3,144,48,48,0.999964265165913,0.020832588857623187,72.002573,3.4143400462780558,74.416876,69.58827,144.005146,0,3,0,0,3,0,0,0
192.95.27.190-71.126.222.64-50855-35451-TCP,192.95.27.190,50855,71.126.222.64,35451,TCP,0.0,1,48,48,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
192.95.27.190-71.126.222.64-50856-35451-TCP,192.95.27.190,50856,71.126.222.64,35451,TCP,144.005191,3,144,48,48,0.9999639526883445,0.020832582347673843,72.00259550000001,3.414476517886812,74.416995,69.58819600000001,144.00519100000002,0,3,0,0,3,0,0,0
