Time,Source,Destination,Protocol,Length,Info,label
2018-11-03 10:27:45.198296,172.16.0.5,192.168.50.4,17,2944.0,730 -> 9394,LDAP
2018-11-03 10:29:04.268279,172.16.0.5,192.168.50.4,17,2944.0,748 -> 1511,LDAP
2018-11-03 10:22:28.831395,172.16.0.5,192.168.50.4,17,2944.0,925 -> 51686,LDAP
2018-11-03 10:26:48.478696,172.16.0.5,192.168.50.4,17,2944.0,877 -> 21791,LDAP
2018-11-03 10:27:42.543974,172.16.0.5,192.168.50.4,17,2944.0,566 -> 41626,LDAP
2018-11-03 10:22:16.262679,172.16.0.5,192.168.50.4,17,2944.0,867 -> 39999,LDAP
2018-11-03 10:28:27.791681,172.16.0.5,192.168.50.4,17,2928.0,951 -> 32664,LDAP
2018-11-03 10:24:29.112088,172.16.0.5,192.168.50.4,17,2944.0,1000 -> 58778,LDAP
2018-11-03 10:22:37.476632,172.16.0.5,192.168.50.4,17,2944.0,900 -> 40513,LDAP
2018-11-03 10:27:43.423482,172.16.0.5,192.168.50.4,17,2944.0,820 -> 51892,LDAP
2018-11-03 10:21:57.266261,172.16.0.5,192.168.50.4,17,2944.0,900 -> 64899,LDAP
2018-11-03 10:24:01.670088,172.16.0.5,192.168.50.4,17,2944.0,752 -> 10054,LDAP
2018-11-03 10:24:20.753695,172.16.0.5,192.168.50.4,17,2944.0,779 -> 2428,LDAP
2018-11-03 10:25:15.368103,172.16.0.5,192.168.50.4,17,2944.0,900 -> 48378,LDAP
2018-11-03 10:23:07.213675,172.16.0.5,192.168.50.4,17,2944.0,514 -> 7201,LDAP
2018-11-03 10:28:51.559111,172.16.0.5,192.168.50.4,17,2944.0,823 -> 46571,LDAP
2018-11-03 10:29:47.843907,172.16.0.5,192.168.50.4,17,2944.0,674 -> 5509,LDAP
2018-11-03 10:23:33.366292,172.16.0.5,192.168.50.4,17,2944.0,950 -> 21502,LDAP
2018-11-03 10:25:28.968920,172.16.0.5,192.168.50.4,17,2928.0,892 -> 25280,LDAP
2018-11-03 10:27:20.395634,172.16.0.5,192.168.50.4,17,2944.0,896 -> 24047,LDAP
2018-11-03 10:09:20.753353,172.16.0.5,192.168.50.4,17,458.0,652 -> 62437,NetBIOS
2018-11-03 10:26:21.640001,172.16.0.5,192.168.50.4,17,2944.0,770 -> 13279,LDAP
2018-11-03 10:23:14.736669,172.16.0.5,192.168.50.4,17,2928.0,937 -> 20259,LDAP
2018-11-03 10:29:42.236250,172.16.0.5,192.168.50.4,17,2944.0,612 -> 26331,LDAP
2018-11-03 10:09:20.002710,172.16.0.5,192.168.50.4,17,458.0,765 -> 43684,NetBIOS
2018-11-03 10:27:49.546072,172.16.0.5,192.168.50.4,17,2944.0,604 -> 12972,LDAP
2018-11-03 10:25:13.875832,172.16.0.5,192.168.50.4,17,2944.0,900 -> 12875,LDAP
2018-11-03 10:26:57.294778,172.16.0.5,192.168.50.4,17,2912.0,1007 -> 43199,LDAP
2018-11-03 10:28:11.844090,172.16.0.5,192.168.50.4,17,2944.0,900 -> 22444,LDAP
2018-11-03 10:22:59.296200,172.16.0.5,192.168.50.4,17,2944.0,532 -> 24664,LDAP
2018-11-03 10:24:04.691160,172.16.0.5,192.168.50.4,17,2944.0,642 -> 15454,LDAP
2018-11-03 10:09:11.747223,172.16.0.5,192.168.50.4,17,458.0,516 -> 19519,NetBIOS
2018-11-03 10:22:06.251335,172.16.0.5,192.168.50.4,17,2656.0,900 -> 62289,LDAP
2018-11-03 10:24:19.497485,172.16.0.5,192.168.50.4,17,2944.0,922 -> 11952,LDAP
2018-11-03 10:28:28.451086,172.16.0.5,192.168.50.4,17,2944.0,979 -> 45647,LDAP
2018-11-03 10:24:50.328531,172.16.0.5,192.168.50.4,17,2848.0,658 -> 47753,LDAP
2018-11-03 10:28:24.409123,172.16.0.5,192.168.50.4,17,2816.0,900 -> 52535,LDAP
2018-11-03 10:22:46.012016,172.16.0.5,192.168.50.4,17,2944.0,886 -> 56524,LDAP
2018-11-03 10:26:05.639616,172.16.0.5,192.168.50.4,17,2944.0,830 -> 52904,LDAP
2018-11-03 10:29:19.577785,172.16.0.5,192.168.50.4,17,2944.0,907 -> 62960,LDAP
2018-11-03 10:09:16.174279,172.16.0.5,192.168.50.4,17,458.0,817 -> 1996,NetBIOS
2018-11-03 10:24:54.745925,172.16.0.5,192.168.50.4,17,2944.0,675 -> 64048,LDAP
2018-11-03 10:28:11.998486,172.16.0.5,192.168.50.4,17,2944.0,804 -> 28647,LDAP
2018-11-03 10:28:46.580522,172.16.0.5,192.168.50.4,17,2944.0,852 -> 37807,LDAP
2018-11-03 10:27:24.301104,172.16.0.5,192.168.50.4,17,2944.0,900 -> 11685,LDAP
2018-11-03 10:24:47.335577,172.16.0.5,192.168.50.4,17,2944.0,888 -> 45556,LDAP
2018-11-03 10:23:32.072752,172.16.0.5,192.168.50.4,17,2944.0,778 -> 63355,LDAP
2018-11-03 10:22:41.988473,172.16.0.5,192.168.50.4,17,2848.0,664 -> 14175,LDAP
2018-11-03 10:28:25.376128,172.16.0.5,192.168.50.4,17,2944.0,576 -> 28415,LDAP
2018-11-03 10:25:38.684524,172.16.0.5,192.168.50.4,17,2928.0,900 -> 12851,LDAP
2018-11-03 10:25:33.784197,172.16.0.5,192.168.50.4,17,2944.0,797 -> 42534,LDAP
2018-11-03 10:09:25.324926,172.16.0.5,192.168.50.4,17,458.0,845 -> 37516,NetBIOS
2018-11-03 10:28:30.324107,172.16.0.5,192.168.50.4,17,2944.0,830 -> 59365,LDAP
2018-11-03 10:09:12.876510,172.16.0.5,192.168.50.4,17,422.0,980 -> 15906,NetBIOS
2018-11-03 10:09:15.761112,172.16.0.5,192.168.50.4,17,458.0,557 -> 55692,NetBIOS
2018-11-03 10:09:14.384602,172.16.0.5,192.168.50.4,17,458.0,648 -> 45774,NetBIOS
2018-11-03 10:21:56.725014,172.16.0.5,192.168.50.4,17,2944.0,900 -> 58809,LDAP
2018-11-03 10:09:20.824856,172.16.0.5,192.168.50.4,17,458.0,652 -> 5595,NetBIOS
2018-11-03 10:09:12.096892,172.16.0.5,192.168.50.4,17,458.0,787 -> 22172,NetBIOS
2018-11-03 10:22:30.862950,172.16.0.5,192.168.50.4,17,2944.0,556 -> 48504,LDAP
2018-11-03 10:09:22.573662,172.16.0.5,192.168.50.4,17,458.0,521 -> 61806,NetBIOS
2018-11-03 10:25:27.457854,172.16.0.5,192.168.50.4,17,2944.0,900 -> 26228,LDAP
2018-11-03 10:25:35.725501,172.16.0.5,192.168.50.4,17,2944.0,800 -> 34974,LDAP
2018-11-03 10:25:02.099193,172.16.0.5,192.168.50.4,17,2944.0,900 -> 35431,LDAP
2018-11-03 10:22:46.579772,172.16.0.5,192.168.50.4,17,2944.0,557 -> 23919,LDAP
2018-11-03 10:25:16.281451,172.16.0.5,192.168.50.4,17,2944.0,950 -> 62802,LDAP
2018-11-03 10:24:08.505663,172.16.0.5,192.168.50.4,17,2944.0,542 -> 43689,LDAP
2018-11-03 10:25:21.069383,172.16.0.5,192.168.50.4,17,2944.0,787 -> 28897,LDAP
2018-11-03 10:22:43.993703,172.16.0.5,192.168.50.4,17,2944.0,725 -> 28531,LDAP
2018-11-03 10:25:07.692055,172.16.0.5,192.168.50.4,17,2944.0,900 -> 38726,LDAP
2018-11-03 10:24:32.679278,172.16.0.5,192.168.50.4,17,2944.0,900 -> 15261,LDAP
2018-11-03 10:26:58.776961,172.16.0.5,192.168.50.4,17,2944.0,512 -> 28648,LDAP
2018-11-03 10:29:00.526729,172.16.0.5,192.168.50.4,17,2944.0,926 -> 44205,LDAP
2018-11-03 10:22:58.197301,172.16.0.5,192.168.50.4,17,2944.0,767 -> 26846,LDAP
2018-11-03 10:29:25.965158,172.16.0.5,192.168.50.4,17,2944.0,547 -> 3241,LDAP
2018-11-03 10:27:04.120641,172.16.0.5,192.168.50.4,17,2944.0,766 -> 59822,LDAP
2018-11-03 10:24:24.650887,172.16.0.5,192.168.50.4,17,2944.0,990 -> 46357,LDAP
2018-11-03 10:23:17.434678,172.16.0.5,192.168.50.4,17,2928.0,638 -> 55463,LDAP
2018-11-03 10:23:36.310034,172.16.0.5,192.168.50.4,17,11776.0,704 -> 10442,LDAP
2018-11-03 10:29:42.851496,172.16.0.5,192.168.50.4,17,2944.0,649 -> 4736,LDAP
2018-11-03 10:29:17.264531,172.16.0.5,192.168.50.4,17,2928.0,659 -> 12425,LDAP
2018-11-03 10:22:46.619517,172.16.0.5,192.168.50.4,17,2656.0,712 -> 32514,LDAP
2018-11-03 10:28:25.978068,172.16.0.5,192.168.50.4,17,2944.0,913 -> 28868,LDAP
2018-11-03 10:29:00.994679,172.16.0.5,192.168.50.4,17,2896.0,1010 -> 62543,LDAP
2018-11-03 10:25:21.893947,172.16.0.5,192.168.50.4,17,2944.0,522 -> 53933,LDAP
2018-11-03 10:25:08.219641,172.16.0.5,192.168.50.4,17,2736.0,916 -> 49544,LDAP
2018-11-03 10:27:02.980781,172.16.0.5,192.168.50.4,17,2944.0,900 -> 36252,LDAP
2018-11-03 10:21:57.799250,172.16.0.5,192.168.50.4,17,2944.0,900 -> 44584,LDAP
2018-11-03 10:24:13.469599,172.16.0.5,192.168.50.4,17,2944.0,993 -> 11791,LDAP
2018-11-03 10:23:38.443476,172.16.0.5,192.168.50.4,17,2880.0,710 -> 26960,LDAP
2018-11-03 10:29:04.358064,172.16.0.5,192.168.50.4,17,2944.0,900 -> 35706,LDAP
2018-11-03 10:22:54.573358,172.16.0.5,192.168.50.4,17,2944.0,804 -> 49730,LDAP
2018-11-03 10:09:04.117029,172.16.0.5,192.168.50.4,17,458.0,978 -> 3820,NetBIOS
2018-11-03 10:24:55.460304,172.16.0.5,192.168.50.4,17,2944.0,515 -> 19247,LDAP
2018-11-03 10:09:05.532002,172.16.0.5,192.168.50.4,17,422.0,705 -> 61119,NetBIOS
2018-11-03 10:21:59.166930,172.16.0.5,192.168.50.4,17,2944.0,900 -> 26426,LDAP
2018-11-03 10:26:22.211404,172.16.0.5,192.168.50.4,17,2944.0,889 -> 33756,LDAP
2018-11-03 10:23:23.881193,172.16.0.5,192.168.50.4,17,2944.0,705 -> 6299,LDAP
2018-11-03 10:29:51.230402,172.16.0.5,192.168.50.4,17,2944.0,951 -> 48846,LDAP
2018-11-03 10:24:32.555595,172.16.0.5,192.168.50.4,17,2944.0,967 -> 26489,LDAP
2018-11-03 10:09:08.994275,172.16.0.5,192.168.50.4,17,458.0,894 -> 36229,NetBIOS
2018-11-03 10:24:14.609986,172.16.0.5,192.168.50.4,17,2944.0,943 -> 23050,LDAP
2018-11-03 10:09:10.725546,172.16.0.5,192.168.50.4,17,458.0,782 -> 8122,NetBIOS
2018-11-03 10:24:51.063834,172.16.0.5,192.168.50.4,17,2944.0,565 -> 63864,LDAP
2018-11-03 10:24:10.604311,172.16.0.5,192.168.50.4,17,2944.0,725 -> 18800,LDAP
2018-11-03 10:22:42.509392,172.16.0.5,192.168.50.4,17,2944.0,621 -> 32188,LDAP
2018-11-03 10:22:32.343739,172.16.0.5,192.168.50.4,17,2848.0,823 -> 23496,LDAP
2018-11-03 10:09:17.626477,172.16.0.5,192.168.50.4,17,458.0,648 -> 39948,NetBIOS
2018-11-03 10:23:05.806134,172.16.0.5,192.168.50.4,17,2944.0,984 -> 9750,LDAP
2018-11-03 10:22:48.207942,172.16.0.5,192.168.50.4,17,2944.0,792 -> 52506,LDAP
2018-11-03 10:27:35.942226,172.16.0.5,192.168.50.4,17,2944.0,900 -> 29099,LDAP
2018-11-03 10:22:10.918632,172.16.0.5,192.168.50.4,17,2944.0,553 -> 32878,LDAP
2018-11-03 10:24:13.120112,172.16.0.5,192.168.50.4,17,2944.0,602 -> 7975,LDAP
2018-11-03 10:24:38.044628,172.16.0.5,192.168.50.4,17,2944.0,739 -> 59125,LDAP
2018-11-03 10:23:04.292924,172.16.0.5,192.168.50.4,17,2944.0,575 -> 8840,LDAP
2018-11-03 10:29:45.671087,172.16.0.5,192.168.50.4,17,2944.0,900 -> 7110,LDAP
2018-11-03 10:22:29.337529,172.16.0.5,192.168.50.4,17,2944.0,689 -> 60986,LDAP
2018-11-03 10:22:01.520248,172.16.0.5,192.168.50.4,17,2944.0,804 -> 12161,LDAP
2018-11-03 10:25:43.943274,172.16.0.5,192.168.50.4,17,2944.0,691 -> 37727,LDAP
2018-11-03 10:21:55.398400,172.16.0.5,192.168.50.4,17,1472.0,900 -> 57816,LDAP
2018-11-03 10:24:49.760976,172.16.0.5,192.168.50.4,17,2944.0,896 -> 46196,LDAP
2018-11-03 10:24:35.974461,172.16.0.5,192.168.50.4,17,2944.0,635 -> 6044,LDAP
2018-11-03 10:23:38.799768,172.16.0.5,192.168.50.4,17,2944.0,646 -> 52904,LDAP
2018-11-03 10:09:12.312456,172.16.0.5,192.168.50.4,17,458.0,723 -> 57479,NetBIOS
2018-11-03 10:27:33.907773,172.16.0.5,192.168.50.4,17,2944.0,961 -> 5404,LDAP
2018-11-03 10:28:00.749495,172.16.0.5,192.168.50.4,17,2944.0,900 -> 12785,LDAP
2018-11-03 10:24:10.064090,172.16.0.5,192.168.50.4,17,2944.0,616 -> 44860,LDAP
2018-11-03 10:26:43.487771,172.16.0.5,192.168.50.4,17,2944.0,857 -> 57606,LDAP
2018-11-03 10:22:15.399901,172.16.0.5,192.168.50.4,17,2944.0,900 -> 45471,LDAP
2018-11-03 10:09:21.132115,172.16.0.5,192.168.50.4,17,458.0,613 -> 55063,NetBIOS
2018-11-03 10:27:39.368707,172.16.0.5,192.168.50.4,17,2944.0,860 -> 10119,LDAP
2018-11-03 10:28:13.469762,172.16.0.5,192.168.50.4,17,2944.0,854 -> 7825,LDAP
2018-11-03 10:26:34.277272,172.16.0.5,192.168.50.4,17,2944.0,705 -> 5109,LDAP
2018-11-03 10:28:17.944469,172.16.0.5,192.168.50.4,17,2176.0,900 -> 16680,LDAP
2018-11-03 10:26:25.499814,172.16.0.5,192.168.50.4,17,2944.0,757 -> 31600,LDAP
2018-11-03 10:29:05.253909,172.16.0.5,192.168.50.4,17,2944.0,665 -> 32668,LDAP
2018-11-03 10:27:51.876303,172.16.0.5,192.168.50.4,17,2944.0,960 -> 64989,LDAP
2018-11-03 10:28:38.532655,172.16.0.5,192.168.50.4,17,2944.0,768 -> 18139,LDAP
2018-11-03 10:23:00.271186,172.16.0.5,192.168.50.4,17,2944.0,843 -> 65023,LDAP
2018-11-03 10:25:20.106391,172.16.0.5,192.168.50.4,17,2944.0,629 -> 35009,LDAP
2018-11-03 10:27:19.223048,172.16.0.5,192.168.50.4,17,2944.0,948 -> 63026,LDAP
2018-11-03 10:22:27.857439,172.16.0.5,192.168.50.4,17,2944.0,531 -> 53805,LDAP
2018-11-03 10:25:50.127266,172.16.0.5,192.168.50.4,17,2944.0,904 -> 10521,LDAP
2018-11-03 10:22:02.924060,172.16.0.5,192.168.50.4,17,2944.0,900 -> 41262,LDAP
2018-11-03 10:27:29.279629,172.16.0.5,192.168.50.4,17,2944.0,898 -> 12393,LDAP
2018-11-03 10:26:20.665926,172.16.0.5,192.168.50.4,17,2944.0,574 -> 47887,LDAP
2018-11-03 10:27:46.203582,172.16.0.5,192.168.50.4,17,2944.0,935 -> 56895,LDAP
2018-11-03 10:24:00.136599,172.16.0.5,192.168.50.4,17,2944.0,862 -> 61913,LDAP
2018-11-03 10:29:39.869257,172.16.0.5,192.168.50.4,17,2944.0,990 -> 14484,LDAP
2018-11-03 10:24:47.600929,172.16.0.5,192.168.50.4,17,2944.0,949 -> 38516,LDAP
2018-11-03 10:29:35.111881,172.16.0.5,192.168.50.4,17,2944.0,900 -> 44178,LDAP
2018-11-03 10:29:17.729545,172.16.0.5,192.168.50.4,17,2944.0,808 -> 6051,LDAP
2018-11-03 10:27:20.560263,172.16.0.5,192.168.50.4,17,2944.0,964 -> 17953,LDAP
2018-11-03 10:25:03.236333,172.16.0.5,192.168.50.4,17,2944.0,900 -> 61717,LDAP
2018-11-03 10:28:00.324236,172.16.0.5,192.168.50.4,17,2944.0,773 -> 26804,LDAP
2018-11-03 10:27:29.073388,172.16.0.5,192.168.50.4,17,2944.0,664 -> 30067,LDAP
2018-11-03 10:23:15.518716,172.16.0.5,192.168.50.4,17,2944.0,551 -> 21121,LDAP
2018-11-03 10:26:25.925980,172.16.0.5,192.168.50.4,17,2944.0,640 -> 14794,LDAP
2018-11-03 10:22:30.794656,172.16.0.5,192.168.50.4,17,2944.0,817 -> 58753,LDAP
2018-11-03 10:22:00.184176,172.16.0.5,192.168.50.4,17,2944.0,900 -> 19291,LDAP
2018-11-03 10:22:31.963381,172.16.0.5,192.168.50.4,17,2944.0,947 -> 44256,LDAP
2018-11-03 10:28:09.998481,172.16.0.5,192.168.50.4,17,2944.0,546 -> 64835,LDAP
2018-11-03 10:24:14.449371,172.16.0.5,192.168.50.4,17,2944.0,811 -> 38543,LDAP
2018-11-03 10:26:47.181541,172.16.0.5,192.168.50.4,17,2944.0,900 -> 52261,LDAP
2018-11-03 10:26:08.228043,172.16.0.5,192.168.50.4,17,2944.0,622 -> 51449,LDAP
2018-11-03 10:29:23.553609,172.16.0.5,192.168.50.4,17,2736.0,681 -> 34274,LDAP
2018-11-03 10:23:48.107629,172.16.0.5,192.168.50.4,17,2944.0,756 -> 17052,LDAP
2018-11-03 10:28:07.047318,172.16.0.5,192.168.50.4,17,2944.0,738 -> 58767,LDAP
2018-11-03 10:24:40.474952,172.16.0.5,192.168.50.4,17,2944.0,821 -> 10160,LDAP
2018-11-03 10:26:41.303665,172.16.0.5,192.168.50.4,17,2944.0,924 -> 25134,LDAP
2018-11-03 10:29:32.969702,172.16.0.5,192.168.50.4,17,2928.0,874 -> 42633,LDAP
2018-11-03 10:29:20.160235,172.16.0.5,192.168.50.4,17,2944.0,952 -> 50980,LDAP
2018-11-03 10:28:44.134081,172.16.0.5,192.168.50.4,17,2944.0,846 -> 2421,LDAP
2018-11-03 10:26:46.994410,172.16.0.5,192.168.50.4,17,2944.0,900 -> 39786,LDAP
2018-11-03 10:27:20.730937,172.16.0.5,192.168.50.4,17,2944.0,522 -> 12852,LDAP
2018-11-03 10:26:25.117141,172.16.0.5,192.168.50.4,17,2864.0,902 -> 31689,LDAP
2018-11-03 10:28:11.078401,172.16.0.5,192.168.50.4,17,2944.0,959 -> 55907,LDAP
2018-11-03 10:23:49.570608,172.16.0.5,192.168.50.4,17,2944.0,656 -> 56393,LDAP
2018-11-03 10:26:46.666921,172.16.0.5,192.168.50.4,17,2944.0,523 -> 37963,LDAP
2018-11-03 10:22:09.285816,172.16.0.5,192.168.50.4,17,2944.0,969 -> 21011,LDAP
2018-11-03 10:26:22.768342,172.16.0.5,192.168.50.4,17,2944.0,947 -> 31578,LDAP
2018-11-03 10:27:11.888646,172.16.0.5,192.168.50.4,17,2944.0,922 -> 1159,LDAP
2018-11-03 10:09:01.305287,172.16.0.5,192.168.50.4,17,458.0,780 -> 61409,NetBIOS
2018-11-03 10:25:42.543476,172.16.0.5,192.168.50.4,17,2944.0,960 -> 43865,LDAP
2018-11-03 10:27:32.471743,172.16.0.5,192.168.50.4,17,2944.0,783 -> 48307,LDAP
2018-11-03 10:28:45.813028,172.16.0.5,192.168.50.4,17,2944.0,900 -> 40814,LDAP
2018-11-03 10:28:49.046981,172.16.0.5,192.168.50.4,17,2944.0,988 -> 2320,LDAP
2018-11-03 10:24:12.739728,172.16.0.5,192.168.50.4,17,2944.0,619 -> 50711,LDAP
2018-11-03 10:26:35.307446,172.16.0.5,192.168.50.4,17,2944.0,962 -> 4041,LDAP
2018-11-03 10:27:28.493028,172.16.0.5,192.168.50.4,17,2944.0,567 -> 40177,LDAP
2018-11-03 10:24:25.967704,172.16.0.5,192.168.50.4,17,2944.0,661 -> 12579,LDAP
2018-11-03 10:22:06.449944,172.16.0.5,192.168.50.4,17,2944.0,641 -> 23590,LDAP
2018-11-03 10:25:39.988051,172.16.0.5,192.168.50.4,17,2944.0,980 -> 15991,LDAP
2018-11-03 10:27:12.922589,172.16.0.5,192.168.50.4,17,2944.0,836 -> 7239,LDAP
2018-11-03 10:26:42.111821,172.16.0.5,192.168.50.4,17,2944.0,795 -> 33436,LDAP
2018-11-03 10:27:25.657630,172.16.0.5,192.168.50.4,17,2944.0,669 -> 16283,LDAP
2018-11-03 10:09:21.816099,172.16.0.5,192.168.50.4,17,458.0,549 -> 41927,NetBIOS
2018-11-03 10:28:18.729607,172.16.0.5,192.168.50.4,17,2944.0,627 -> 50037,LDAP
2018-11-03 10:27:08.601381,172.16.0.5,192.168.50.4,17,2736.0,817 -> 22727,LDAP
2018-11-03 10:25:29.467332,172.16.0.5,192.168.50.4,17,2944.0,888 -> 50273,LDAP
2018-11-03 10:24:13.637489,172.16.0.5,192.168.50.4,17,2944.0,644 -> 32453,LDAP
2018-11-03 10:24:40.961256,172.16.0.5,192.168.50.4,17,2944.0,729 -> 8049,LDAP
2018-11-03 10:22:51.619118,172.16.0.5,192.168.50.4,17,2944.0,863 -> 34601,LDAP
2018-11-03 10:24:31.662048,172.16.0.5,192.168.50.4,17,2944.0,978 -> 8596,LDAP
2018-11-03 10:25:25.144066,172.16.0.5,192.168.50.4,17,2944.0,758 -> 42258,LDAP
2018-11-03 10:25:55.271119,172.16.0.5,192.168.50.4,17,2944.0,863 -> 31651,LDAP
2018-11-03 10:23:39.849993,172.16.0.5,192.168.50.4,17,2944.0,824 -> 40685,LDAP
2018-11-03 10:29:42.921648,172.16.0.5,192.168.50.4,17,2944.0,885 -> 47185,LDAP
2018-11-03 10:29:28.207256,172.16.0.5,192.168.50.4,17,2736.0,719 -> 9437,LDAP
2018-11-03 10:29:06.777626,172.16.0.5,192.168.50.4,17,2944.0,526 -> 60256,LDAP
2018-11-03 10:22:27.241746,172.16.0.5,192.168.50.4,17,2544.0,893 -> 42861,LDAP
2018-11-03 10:22:00.573736,172.16.0.5,192.168.50.4,17,2944.0,900 -> 4981,LDAP
2018-11-03 10:22:49.452771,172.16.0.5,192.168.50.4,17,2944.0,533 -> 24178,LDAP
2018-11-03 10:24:24.184201,172.16.0.5,192.168.50.4,17,2944.0,665 -> 65182,LDAP
2018-11-03 10:09:01.669982,172.16.0.5,192.168.50.4,17,494.0,768 -> 40894,NetBIOS
2018-11-03 10:09:08.831354,172.16.0.5,192.168.50.4,17,458.0,840 -> 276,NetBIOS
2018-11-03 10:24:57.722683,172.16.0.5,192.168.50.4,17,2944.0,1007 -> 12689,LDAP
2018-11-03 10:23:11.806870,172.16.0.5,192.168.50.4,17,2944.0,1014 -> 38652,LDAP
2018-11-03 10:29:26.443949,172.16.0.5,192.168.50.4,17,2944.0,671 -> 16344,LDAP
2018-11-03 10:09:02.573614,172.16.0.5,192.168.50.4,17,494.0,747 -> 49887,NetBIOS
2018-11-03 10:27:35.852848,172.16.0.5,192.168.50.4,17,2944.0,1014 -> 476,LDAP
2018-11-03 10:22:14.249684,172.16.0.5,192.168.50.4,17,2944.0,983 -> 27508,LDAP
2018-11-03 10:09:12.224486,172.16.0.5,192.168.50.4,17,458.0,658 -> 28730,NetBIOS
2018-11-03 10:28:37.019478,172.16.0.5,192.168.50.4,17,2944.0,912 -> 36112,LDAP
2018-11-03 10:28:11.778845,172.16.0.5,192.168.50.4,17,2944.0,900 -> 60150,LDAP
2018-11-03 10:23:23.568573,172.16.0.5,192.168.50.4,17,2944.0,975 -> 49171,LDAP
2018-11-03 10:27:04.732630,172.16.0.5,192.168.50.4,17,2944.0,900 -> 55167,LDAP
2018-11-03 10:25:53.732198,172.16.0.5,192.168.50.4,17,2944.0,770 -> 3710,LDAP
2018-11-03 10:25:12.841068,172.16.0.5,192.168.50.4,17,2944.0,580 -> 64181,LDAP
2018-11-03 10:28:21.343516,172.16.0.5,192.168.50.4,17,2928.0,755 -> 59777,LDAP
2018-11-03 10:25:11.993794,172.16.0.5,192.168.50.4,17,2944.0,880 -> 12502,LDAP
2018-11-03 10:24:25.509916,172.16.0.5,192.168.50.4,17,2928.0,875 -> 11909,LDAP
2018-11-03 10:09:23.705279,172.16.0.5,192.168.50.4,17,458.0,924 -> 62567,NetBIOS
2018-11-03 10:23:16.970448,172.16.0.5,192.168.50.4,17,2944.0,788 -> 40928,LDAP
2018-11-03 10:25:12.327093,172.16.0.5,192.168.50.4,17,2928.0,900 -> 2544,LDAP
2018-11-03 10:29:20.235547,172.16.0.5,192.168.50.4,17,2928.0,709 -> 15356,LDAP
2018-11-03 10:26:38.241197,172.16.0.5,192.168.50.4,17,2896.0,918 -> 26813,LDAP
2018-11-03 10:24:01.688018,172.16.0.5,192.168.50.4,17,2944.0,825 -> 44583,LDAP
2018-11-03 10:24:22.226351,172.16.0.5,192.168.50.4,17,2848.0,998 -> 48507,LDAP
2018-11-03 10:25:25.423423,172.16.0.5,192.168.50.4,17,2944.0,550 -> 54014,LDAP
2018-11-03 10:22:59.612540,172.16.0.5,192.168.50.4,17,2944.0,773 -> 29286,LDAP
2018-11-03 10:29:39.107093,172.16.0.5,192.168.50.4,17,2944.0,628 -> 28386,LDAP
2018-11-03 10:26:22.434261,172.16.0.5,192.168.50.4,17,2944.0,900 -> 19377,LDAP
2018-11-03 10:24:08.220211,172.16.0.5,192.168.50.4,17,2944.0,935 -> 31123,LDAP
2018-11-03 10:26:43.050491,172.16.0.5,192.168.50.4,17,2928.0,900 -> 58004,LDAP
2018-11-03 10:22:34.844829,172.16.0.5,192.168.50.4,17,2944.0,858 -> 39133,LDAP
2018-11-03 10:22:53.519158,172.16.0.5,192.168.50.4,17,2944.0,724 -> 50343,LDAP
2018-11-03 10:28:42.853451,172.16.0.5,192.168.50.4,17,2944.0,744 -> 6494,LDAP
2018-11-03 10:29:30.706286,172.16.0.5,192.168.50.4,17,2944.0,716 -> 15961,LDAP
2018-11-03 10:26:12.395250,172.16.0.5,192.168.50.4,17,2944.0,848 -> 15188,LDAP
2018-11-03 10:24:27.122378,172.16.0.5,192.168.50.4,17,2944.0,674 -> 52566,LDAP
2018-11-03 10:25:30.463167,172.16.0.5,192.168.50.4,17,2944.0,800 -> 40117,LDAP
2018-11-03 10:27:25.647634,172.16.0.5,192.168.50.4,17,2944.0,633 -> 29642,LDAP
2018-11-03 10:27:17.963104,172.16.0.5,192.168.50.4,17,2944.0,690 -> 2503,LDAP
2018-11-03 10:29:01.028318,172.16.0.5,192.168.50.4,17,2848.0,613 -> 33845,LDAP
2018-11-03 10:28:21.806054,172.16.0.5,192.168.50.4,17,2944.0,705 -> 19435,LDAP
2018-11-03 10:23:10.805148,172.16.0.5,192.168.50.4,17,2944.0,546 -> 25336,LDAP
2018-11-03 10:26:14.610098,172.16.0.5,192.168.50.4,17,2944.0,838 -> 20034,LDAP
2018-11-03 10:09:13.542709,172.16.0.5,192.168.50.4,17,458.0,876 -> 34561,NetBIOS
2018-11-03 10:23:25.881367,172.16.0.5,192.168.50.4,17,2944.0,654 -> 10146,LDAP
2018-11-03 10:22:35.755868,172.16.0.5,192.168.50.4,17,2944.0,685 -> 20672,LDAP
2018-11-03 10:23:51.347350,172.16.0.5,192.168.50.4,17,2944.0,775 -> 28323,LDAP
2018-11-03 10:28:44.580346,172.16.0.5,192.168.50.4,17,2944.0,900 -> 3218,LDAP
2018-11-03 10:22:13.154944,172.16.0.5,192.168.50.4,17,2944.0,900 -> 29692,LDAP
2018-11-03 10:26:47.940894,172.16.0.5,192.168.50.4,17,2944.0,900 -> 63810,LDAP
2018-11-03 10:23:33.122197,172.16.0.5,192.168.50.4,17,2944.0,973 -> 38843,LDAP
2018-11-03 10:28:55.267227,172.16.0.5,192.168.50.4,17,2944.0,914 -> 14951,LDAP
2018-11-03 10:23:33.416353,172.16.0.5,192.168.50.4,17,2944.0,645 -> 14610,LDAP
